model,question_id,question,reference_answer,generated_answer,rouge1,rouge2,rougeL,retrieval_time,retrieved_rank_1,retrieved_rank_2,retrieved_rank_3,retrieved_rank_4,retrieved_rank_5
bge,Q012,On which two retrieval tasks did the BERT passage reranker achieve state-of-the-art results?,The BERT passage reranker achieved state-of-the-art results on TREC-CAR and MS MARCO.,The BERT passage reranker achieved state-of-the-art results on the TREC-CAR and MS MARCO retrieval tasks.,0.9142857142857143,0.8484848484848485,0.9142857142857143,0.09346130001358688,BERT_Passage_Reranking_P001_C000,BERT_Passage_Reranking_P001_C003,BERT_Passage_Reranking_P001_C004,BERT_Passage_Reranking_P004_C000,DPR_Internal_Knowledge_and_Retrieval_Analysis_P002_C001
bge,Q013,What two elements are described as critical for training general-purpose text embeddings?,The paper identifies a suitable backbone encoder and an effective training recipe as two critical elements for training general-purpose text embeddings.,The two critical elements for training general-purpose text embeddings are a well-suited backbone encoder and an appropriate training recipe.,0.7906976744186046,0.5853658536585366,0.46511627906976744,0.08926759997848421,BGE_Embedding_Framework_P002_C001,BGE_Embedding_Framework_P001_C006,GTE_Embedding_Model_P010_C003,GTE_Embedding_Model_P001_C005,GTE_Embedding_Model_P002_C003
bge,Q014,What effect did increasing batch size have on BGE embedding quality?,"Increasing the batch size produced consistent improvements in embedding quality, with the most notable gains appearing in retrieval performance.","Increasing the batch size in BGE training consistently improved embedding quality, with the most notable improvement observed in retrieval performance. Specifically, as the batch size was expanded from 256 to 2,048 and then to 19,200, retrieval scores improved from 57.25 to 60.96 and then to 63.90, respectively. This improvement is attributed to the need for highly discriminative embeddings in retrieval tasks performed over large databases.",0.35955056179775274,0.2528735632183908,0.33707865168539325,0.09248739993199706,BGE_Embedding_Framework_P007_C007,E5_Text_Embeddings_Microsoft_P008_C000,BGE_Embedding_Framework_P006_C006,BGE_Embedding_Framework_P007_C004,GlobalRAG_Benchmark_P010_C001
bge,Q015,What resource does the BGE paper introduce for general Chinese embeddings?,"The paper introduces C-Pack, a packed resource for developing and evaluating general Chinese text embeddings.","The BGE paper introduces the C-MTEB benchmark for the comprehensive evaluation of general Chinese embeddings, the training data C-MTP, and the model class BGE for general Chinese embedding. These resources are part of the C-Pack suite aimed at supporting the training and evaluation of state-of-the-art Chinese text embedding models.",0.36619718309859156,0.1739130434782609,0.28169014084507044,0.08733210002537817,BGE_Embedding_Framework_P002_C007,BGE_Embedding_Framework_P001_C001,BGE_Embedding_Framework_P006_C004,BGE_Embedding_Framework_P004_C000,BGE_Embedding_Framework_P006_C005
bge,Q016,What trade-off is ColBERT designed to improve compared with more expensive neural ranking models?,ColBERT is designed to provide strong retrieval effectiveness while greatly reducing query latency compared with expensive deep language-model rerankers.,"ColBERT is designed to improve the trade-off between computational cost and ranking effectiveness. It achieves competitive ranking quality comparable to expensive BERT-based models while significantly reducing computational cost, making it much more efficient and scalable for retrieval without substantially sacrificing ranking quality.",0.34375,0.09677419354838708,0.25000000000000006,0.09570590010844171,ColBERT_Late_Interaction_Retrieval_P007_C004,ColBERT_Late_Interaction_Retrieval_P006_C001,ColBERT_Late_Interaction_Retrieval_P009_C008,ColBERT_Late_Interaction_Retrieval_P001_C000,ColBERT_Late_Interaction_Retrieval_P005_C006
bge,Q017,Why does ColBERT project token representations to a lower embedding dimension?,ColBERT projects representations to a smaller dimension to control the storage footprint of document embeddings while retaining efficient query encoding.,"ColBERT projects token representations to a lower embedding dimension to control the space footprint of the documents and to reduce query execution time, particularly the time taken for transferring document representations from system memory to the GPU. This projection to a smaller dimension helps manage memory usage and improves efficiency during query processing.",0.4383561643835617,0.2535211267605634,0.3835616438356165,0.08892979996744543,ColBERT_Late_Interaction_Retrieval_P004_C006,ColBERT_Late_Interaction_Retrieval_P004_C007,ColBERT_Late_Interaction_Retrieval_P006_C006,ColBERT_Late_Interaction_Retrieval_P005_C004,ColBERT_Late_Interaction_Retrieval_P009_C002
bge,Q018,What MRR@10 result is reported for BM25 plus ColBERT on TREC CAR?,The reported MRR@10 for BM25 plus ColBERT on TREC CAR is 44.2.,The MRR@10 result reported for BM25 plus ColBERT on TREC CAR is 44.2.,0.9655172413793104,0.7407407407407408,0.896551724137931,0.09601650002878159,BERT_Passage_Reranking_P003_C000,ColBERT_Late_Interaction_Retrieval_P008_C003,ColBERT_Late_Interaction_Retrieval_P001_C005,ColBERT_Late_Interaction_Retrieval_P008_C000,ColBERT_Late_Interaction_Retrieval_P009_C000
bge,Q019,Why had dense retrieval historically struggled to outperform BM25 for open-domain question answering?,"Dense retrieval was generally believed to require many labeled question-context pairs to learn effective dense representations, which limited its ability to outperform sparse methods such as BM25.","Dense retrieval historically struggled to outperform BM25 for open-domain question answering because learning a good dense vector representation required a large number of labeled pairs of questions and contexts. Without sufficient labeled data, dense retrieval methods could not match the performance of TF-IDF/BM25.",0.3783783783783784,0.05555555555555555,0.27027027027027023,0.08605489996261895,DPR_for_question_answering_P001_C005,DPR_for_question_answering_P009_C005,E5_Text_Embeddings_Microsoft_P008_C004,DPR_for_question_answering_P001_C000,Massive Text Embedding Benchmark_P003_C002
bge,Q020,How many training examples were sufficient for DPR to outperform BM25 in the sample-efficiency experiment?,"A dense passage retriever trained with only 1,000 examples already outperformed BM25 on the Natural Questions development set.",The provided document context does not contain information about the number of training examples sufficient for DPR to outperform BM25 in the sample-efficiency experiment.,0.22727272727272727,0.04761904761904762,0.22727272727272727,0.2661045000422746,DPR_for_question_answering_P005_C005,DPR_for_question_answering_P012_C002,DPR_Internal_Knowledge_and_Retrieval_Analysis_P002_C002,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P006_C004,DPR_for_question_answering_P005_C001
bge,Q021,What does the DPR study conclude about dense retrieval in open-domain question answering?,The study concludes that dense retrieval can outperform and potentially replace traditional sparse retrieval components in open-domain question answering.,"The DPR study concludes that dense retrieval can outperform and potentially replace the traditional sparse retrieval component in open-domain question answering. It demonstrates that a simple dual-encoder approach can work well with critical training ingredients, and that more complex model frameworks or similarity functions do not necessarily add value. Improved retrieval performance through dense retrieval leads to new state-of-the-art results on multiple open-domain question answering benchmarks.",0.4347826086956522,0.37777777777777777,0.4347826086956522,0.09939509991090745,DPR_for_question_answering_P009_C005,DPR_for_question_answering_P001_C000,DPR_for_question_answering_P009_C004,DPR_Internal_Knowledge_and_Retrieval_Analysis_P001_C000,DPR_for_question_answering_P001_C005
bge,Q022,What two training properties are described as characteristic of DPR-style retrieval models?,DPR-style retrieval combines separate encoders for queries and the knowledge base with contrastive training.,"The two training properties characteristic of DPR-style retrieval models are: (a) the joint training of two or more encoding models—one for embedding a query and the other for embedding a knowledge base, and (b) contrastive training.",0.45283018867924535,0.23529411764705885,0.45283018867924535,0.08238130004610866,DPR_for_question_answering_P009_C004,DPR_Internal_Knowledge_and_Retrieval_Analysis_P007_C000,DPR_Internal_Knowledge_and_Retrieval_Analysis_P002_C002,DPR_Internal_Knowledge_and_Retrieval_Analysis_P002_C004,DPR_Internal_Knowledge_and_Retrieval_Analysis_P008_C003
bge,Q023,What limitation of current DPR models is identified when retrieval requires navigating previously unknown concepts?,The analysis argues that current DPR models fall short when retrieval requires navigating and explaining concepts that were previously unknown or unseen by the model.,"The limitation identified is that current DPR models fall short when retrieval requires navigating and elucidating concepts previously unknown or unencountered by the model. They are constrained to retrieving information based only on the knowledge already encoded within their parameters, and thus cannot effectively handle retrieval involving unfamiliar concepts.",0.5135135135135135,0.38888888888888895,0.5135135135135135,0.08967230003327131,DPR_Internal_Knowledge_and_Retrieval_Analysis_P008_C000,DPR_Internal_Knowledge_and_Retrieval_Analysis_P007_C007,DPR_for_question_answering_P009_C004,DPR_Internal_Knowledge_and_Retrieval_Analysis_P007_C006,DPR_Internal_Knowledge_and_Retrieval_Analysis_P001_C001
bge,Q024,Why are common DPR enhancements not expected to fundamentally change the paper’s analysis?,"Enhancements such as better hard negatives, data augmentation, new backbones, or multiple vectors improve DPR performance but still build on the same underlying DPR mechanisms, so they are not expected to fundamentally change the analysis.","Common DPR enhancements, such as improving hard negatives, different data augmentation techniques, different transformer-based backbones, or leveraging multiple views/vectors from models, are not expected to fundamentally change the paper’s analysis because these modifications build upon and amplify the core mechanisms of the DPR method rather than altering them fundamentally.",0.5747126436781609,0.2588235294117647,0.43678160919540227,0.08986860001459718,DPR_Internal_Knowledge_and_Retrieval_Analysis_P008_C003,DPR_Internal_Knowledge_and_Retrieval_Analysis_P008_C002,DPR_for_question_answering_P012_C002,DPR_Internal_Knowledge_and_Retrieval_Analysis_P003_C004,DPR_Internal_Knowledge_and_Retrieval_Analysis_P006_C006
